from	to
C3652938	M05BB
C0042313	S01AA
C0042313	J01XA
C0042313	A07AA
C0078703	C08CA
C4519730	B03XA
C0020740	G02CC
C0020740	M02AA
C0020740	M01AE
C0020740	R02AX
C0020740	C01EB
C3653004	N04BA
C0001962	V03AZ
C0001962	D08AX
C0001962	V03AB
C0015846	N01AH
C0015846	N02AB
C0771017	C02AA
C0055775	C10AB
C3652908	S01CA
C3652908	S02CA
C3179549	A10BJ
C0022265	D10AD
C0022265	D10BA
C0029904	C01AC
C0033509	V08AD
C0650237	M01AA
C0650237	M02AA
C3652954	D07CA
C0054241	N01BB
C3652765	S01BB
C3652787	G03AA
C3652787	G03AB
C2698676	M01AB
C3652461	V09EA
C3652461	V09DB
C0002640	N05CA
C3652823	A06AC
C0057233	P03BA
C0041931	M04AX
C0073374	A07AA
C0073374	D06AX
C3652659	P03BX
C0025023	P02CA
C0006481	N05AB
C0013092	R06AA
C3653108	M01AE
C1619629	V03AC
C3652916	M09AX
C0063449	R01AA
C1135662	R05CB
C3640212	L03AA
C5226874	L01EX
C3885614	N05AX
C0020268	A07EA
C0020268	C05AA
C0020268	H02AB
C0020268	A01AC
C0020268	S02BA
C0020268	S01CB
C0020268	D07XA
C0020268	D07AA
C0020268	S01BA
C0057626	N02AX
C0134250	A03AB
C3652988	S01BB
C5418318	A16AB
C4759135	S01EX
C0005632	A06AG
C0005632	A06AB
C0006222	N05CM
C3653005	N04BA
C0086140	B05AA
C0055445	R06AC
C0055445	D04AA
C0022616	C02KD
C0039854	J01BA
C0113293	N05CM
C0014708	C04AE
C0034295	N06BX
C3652890	C07BB
C0076808	A10XA
C0060879	R02AB
C0540623	N02CC
C0011785	N04AA
C0072511	R03DA
C3652864	C01DA
C3660996	D11AH
C1174995	L04AA
C0025684	D05AD
C0025684	D05BA
C0023660	N01BB
C0023660	S01HA
C0023660	C05AD
C0023660	R02AD
C0023660	C01BB
C0023660	D04AB
C0023660	S02DA
C2698906	G01AX
C0037494	A12CA
C0037494	B05CB
C0037494	B05XA
C0060282	B03AA
C0012030	N06AA
C2825249	M02AA
C0047115	C01EB
C4742689	V09AX
C0380393	N05AE
C0717419	A02BD
C0289884	L03AX
C0728810	V03AB
C0172907	G01AF
C0172907	D01AC
C0717550	C09CA
C0102139	A16AB
C0440307	V01AA
C0527129	J01MA
C0982156	V09GB
C3864967	J05AP
C0022209	J04AC
C5564078	J06BD
C3652552	C02AB
C2959379	V09IB
C0018165	R02AB
C4548369	J01DI
C0537150	N03AX
C4505511	L04AC
C0070122	N06AB
C3652876	G03CA
C4519273	L01XJ
C0025893	J01CA
C3652736	C07BB
C0078240	N02BG
C3652829	C08CA
C0007047	G02AD
C0014806	S01AA
C0014806	D10AF
C0014806	J01FA
C0041040	C02BA
C4694273	N02CD
C0065988	D08AK
C2698152	L01FX
C3502652	J01GB
C3652885	A06AB
C0061231	A02BX
C0293359	A10AD
C0293359	A10AB
C0293359	A10AC
C0040018	B02BD
C0040018	B02BC
C0011588	D08AH
C0011588	G01AC
C0011588	R02AA
C0063340	C04AX
C0014405	J04AB
C0032334	D06BB
C0057257	B01AX
C0066139	N04AA
C0076286	R01AA
C0076286	S01GA
C0076286	R01AB
C3848705	A10BD
C4731737	L03AX
C2931926	D11AH
C2931926	L01EJ
C0026259	L01DB
C0072804	P02CX
C0025643	J01CF
C5392453	B06AC
C0001047	R05CB
C0001047	S01XA
C0001047	V03AB
C0042071	B01AD
C4519745	M05BX
C0072916	A03FA
C5227828	C09DB
C0000294	V03AF
C0000294	R05CB
C0038143	A01AA
C3467842	L01EJ
C0057002	J06BB
C0058677	A01AB
C0040778	N06AF
C0076652	N06AX
C1134467	L01XD
C0301333	J04AA
C0000992	A10BB
C4542176	C10BX
C3653190	G04CA
C3652677	A03AC
C0025677	L01BA
C0025677	L04AX
C0071152	M01AE
C0301508	J07BL
C0001041	S01EB
C0022938	G01AX
C3896940	L01EX
C0031955	J01CA
C3652646	V09DB
C0033218	S01HA
C0033218	C05AD
C0033218	N01BA
C3652713	M05BB
